id,production_schedule_id,sequence,location_code,event_type,event_time,advertised_event_time
174507479,7537201,7,APSLEY,D,2020-12-22 18:13:00,2020-12-22 18:13:00
174507478,7537201,6,APSLEY,A,2020-12-22 18:12:00,2020-12-22 18:12:00
174507477,7537201,5,HEMLHMP,D,2020-12-22 18:09:30,2020-12-22 18:09:00
174507476,7537201,4,HEMLHMP,A,2020-12-22 18:08:30,2020-12-22 18:09:00
174507474,7537201,2,BERKHMD,D,2020-12-22 18:05:00,2020-12-22 18:05:00
174507473,7537201,1,BERKHMD,A,2020-12-22 18:03:30,2020-12-22 18:04:00
174507472,7537201,0,TRING,D,2020-12-22 17:59:00,2020-12-22 17:59:00
174507520,7537203,20,TRING,A,2020-12-22 19:49:00,2020-12-22 19:49:00
174507519,7537203,19,BERKHMD,D,2020-12-22 19:43:00,2020-12-22 19:42:00
174507518,7537203,18,BERKHMD,A,2020-12-22 19:42:00,2020-12-22 19:42:00
174507516,7537203,16,HEMLHMP,D,2020-12-22 19:38:00,2020-12-22 19:37:00
174507515,7537203,15,HEMLHMP,A,2020-12-22 19:37:00,2020-12-22 19:36:00
174507514,7537203,14,APSLEY,D,2020-12-22 19:35:00,2020-12-22 19:35:00
174507513,7537203,13,APSLEY,A,2020-12-22 19:34:00,2020-12-22 19:34:00
174507512,7537203,12,KLGL,D,2020-12-22 19:31:00,2020-12-22 19:31:00
174507511,7537203,11,KLGL,A,2020-12-22 19:30:00,2020-12-22 19:30:00
174507510,7537203,10,WATFDJ,D,2020-12-22 19:26:00,2020-12-22 19:25:00
174507509,7537203,9,WATFDJ,A,2020-12-22 19:25:00,2020-12-22 19:25:00
174507508,7537203,8,BUSHEY,D,2020-12-22 19:23:00,2020-12-22 19:22:00
174507507,7537203,7,BUSHEY,A,2020-12-22 19:22:00,2020-12-22 19:22:00
174507506,7537203,6,HROW,D,2020-12-22 19:17:30,2020-12-22 19:17:00
174507505,7537203,5,HROW,A,2020-12-22 19:16:30,2020-12-22 19:17:00
174507500,7537203,0,EUSTON,D,2020-12-22 19:04:00,2020-12-22 19:04:00
174507552,7537204,31,CREWE,A,2020-12-22 07:40:00,2020-12-22 07:40:00
174507548,7537204,27,STAFFRD,D,2020-12-22 07:21:00,2020-12-22 07:21:00
174507547,7537204,26,STAFFRD,A,2020-12-22 07:18:00,2020-12-22 07:18:00
174507544,7537204,23,RUGL,D,2020-12-22 07:09:30,2020-12-22 07:09:00
174507543,7537204,22,RUGL,A,2020-12-22 07:08:30,2020-12-22 07:09:00
174507541,7537204,20,LCHTTVL,D,2020-12-22 07:02:00,2020-12-22 07:02:00
174507540,7537204,19,LCHTTVL,A,2020-12-22 07:01:00,2020-12-22 07:01:00
174507539,7537204,18,TMWTHLL,D,2020-12-22 06:55:30,2020-12-22 06:55:00
174507538,7537204,17,TMWTHLL,A,2020-12-22 06:54:30,2020-12-22 06:55:00
174507536,7537204,15,PWTH,D,2020-12-22 06:50:30,2020-12-22 06:50:00
174507535,7537204,14,PWTH,A,2020-12-22 06:50:00,2020-12-22 06:50:00
174507534,7537204,13,ATHRSTN,D,2020-12-22 06:45:30,2020-12-22 06:45:00
174507533,7537204,12,ATHRSTN,A,2020-12-22 06:44:30,2020-12-22 06:45:00
174507532,7537204,11,NNTN,D,2020-12-22 06:39:30,2020-12-22 06:39:00
174507531,7537204,10,NNTN,A,2020-12-22 06:33:30,2020-12-22 06:34:00
174507527,7537204,6,RUGBY,D,2020-12-22 06:22:30,2020-12-22 06:22:00
174507526,7537204,5,RUGBY,A,2020-12-22 06:21:30,2020-12-22 06:22:00
174507523,7537204,2,LNGBKBY,D,2020-12-22 06:11:30,2020-12-22 06:11:00
174507522,7537204,1,LNGBKBY,A,2020-12-22 06:10:30,2020-12-22 06:11:00
174507521,7537204,0,NMPTN,D,2020-12-22 06:00:00,2020-12-22 06:00:00
174507568,7537205,15,WVRMPTN,A,2020-12-22 09:32:00,2020-12-22 09:33:00
174507567,7537205,14,COSELEY,D,2020-12-22 09:27:00,2020-12-22 09:27:00
174507566,7537205,13,COSELEY,A,2020-12-22 09:26:00,2020-12-22 09:26:00
174507565,7537205,12,TIPTON,D,2020-12-22 09:23:30,2020-12-22 09:23:00
174507564,7537205,11,TIPTON,A,2020-12-22 09:23:00,2020-12-22 09:23:00
174507563,7537205,10,DUDLPT,D,2020-12-22 09:21:30,2020-12-22 09:21:00
174507562,7537205,9,DUDLPT,A,2020-12-22 09:20:30,2020-12-22 09:21:00
174507561,7537205,8,SNDWDUD,D,2020-12-22 09:17:30,2020-12-22 09:17:00
174507560,7537205,7,SNDWDUD,A,2020-12-22 09:17:00,2020-12-22 09:17:00
174507559,7537205,6,GALTILL,D,2020-12-22 09:15:00,2020-12-22 09:15:00
174507558,7537205,5,GALTILL,A,2020-12-22 09:14:00,2020-12-22 09:14:00
174507556,7537205,3,SMTHKRS,D,2020-12-22 09:13:00,2020-12-22 09:13:00
174507555,7537205,2,SMTHKRS,A,2020-12-22 09:12:30,2020-12-22 09:13:00
174507553,7537205,0,BHAMNWS,D,2020-12-22 09:07:00,2020-12-22 09:07:00
174507584,7537206,15,WVRMPTN,A,2020-12-22 08:32:00,2020-12-22 08:32:00
174507583,7537206,14,COSELEY,D,2020-12-22 08:27:00,2020-12-22 08:27:00
174507582,7537206,13,COSELEY,A,2020-12-22 08:26:30,2020-12-22 08:27:00
174507581,7537206,12,TIPTON,D,2020-12-22 08:24:00,2020-12-22 08:24:00
174507580,7537206,11,TIPTON,A,2020-12-22 08:23:30,2020-12-22 08:24:00
174507579,7537206,10,DUDLPT,D,2020-12-22 08:22:00,2020-12-22 08:22:00
174507578,7537206,9,DUDLPT,A,2020-12-22 08:21:00,2020-12-22 08:21:00
174507577,7537206,8,SNDWDUD,D,2020-12-22 08:18:00,2020-12-22 08:18:00
174507576,7537206,7,SNDWDUD,A,2020-12-22 08:17:30,2020-12-22 08:18:00
174507575,7537206,6,GALTILL,D,2020-12-22 08:15:30,2020-12-22 08:15:00
174507574,7537206,5,GALTILL,A,2020-12-22 08:14:30,2020-12-22 08:15:00
174507572,7537206,3,SMTHKRS,D,2020-12-22 08:13:30,2020-12-22 08:13:00
174507571,7537206,2,SMTHKRS,A,2020-12-22 08:12:30,2020-12-22 08:13:00
174507569,7537206,0,BHAMNWS,D,2020-12-22 08:07:00,2020-12-22 08:07:00
174507632,7537208,34,WVRMPTN,A,2020-12-22 18:32:00,2020-12-22 18:33:00
174507631,7537208,33,COSELEY,D,2020-12-22 18:27:00,2020-12-22 18:27:00
174507630,7537208,32,COSELEY,A,2020-12-22 18:26:00,2020-12-22 18:26:00
174507629,7537208,31,TIPTON,D,2020-12-22 18:23:30,2020-12-22 18:23:00
174507628,7537208,30,TIPTON,A,2020-12-22 18:23:00,2020-12-22 18:23:00
174507627,7537208,29,DUDLPT,D,2020-12-22 18:21:30,2020-12-22 18:21:00
174507626,7537208,28,DUDLPT,A,2020-12-22 18:20:30,2020-12-22 18:21:00
174507625,7537208,27,SNDWDUD,D,2020-12-22 18:17:30,2020-12-22 18:17:00
174507624,7537208,26,SNDWDUD,A,2020-12-22 18:17:00,2020-12-22 18:17:00
174507623,7537208,25,GALTILL,D,2020-12-22 18:15:00,2020-12-22 18:15:00
174507622,7537208,24,GALTILL,A,2020-12-22 18:14:00,2020-12-22 18:14:00
174507620,7537208,22,SMTHKRS,D,2020-12-22 18:13:00,2020-12-22 18:13:00
174507619,7537208,21,SMTHKRS,A,2020-12-22 18:12:30,2020-12-22 18:13:00
174507617,7537208,19,BHAMNWS,D,2020-12-22 18:07:00,2020-12-22 18:07:00
174507616,7537208,18,BHAMNWS,A,2020-12-22 17:57:00,2020-12-22 17:57:00
174507614,7537208,16,DUDESTN,D,2020-12-22 17:51:30,2020-12-22 17:51:00
174507613,7537208,15,DUDESTN,A,2020-12-22 17:51:00,2020-12-22 17:51:00
174507612,7537208,14,ASTON,D,2020-12-22 17:49:00,2020-12-22 17:49:00
174507611,7537208,13,ASTON,A,2020-12-22 17:48:00,2020-12-22 17:48:00
174507610,7537208,12,WITTON,D,2020-12-22 17:45:30,2020-12-22 17:45:00
174507609,7537208,11,WITTON,A,2020-12-22 17:45:00,2020-12-22 17:45:00
174507608,7537208,10,PRYBR,D,2020-12-22 17:43:30,2020-12-22 17:43:00
174507607,7537208,9,PRYBR,A,2020-12-22 17:42:30,2020-12-22 17:43:00
174507605,7537208,7,HAMSTED,D,2020-12-22 17:40:30,2020-12-22 17:40:00
174507604,7537208,6,HAMSTED,A,2020-12-22 17:40:00,2020-12-22 17:40:00
174507603,7537208,5,TAMEBDG,D,2020-12-22 17:37:00,2020-12-22 17:37:00
174507602,7537208,4,TAMEBDG,A,2020-12-22 17:36:00,2020-12-22 17:36:00
174507601,7537208,3,BSCTSTA,D,2020-12-22 17:34:30,2020-12-22 17:34:00
174507600,7537208,2,BSCTSTA,A,2020-12-22 17:34:00,2020-12-22 17:34:00
174507598,7537208,0,WALSALL,D,2020-12-22 17:31:00,2020-12-22 17:31:00
174507667,7537209,34,WVRMPTN,A,2020-12-22 17:32:00,2020-12-22 17:33:00
174507666,7537209,33,COSELEY,D,2020-12-22 17:27:00,2020-12-22 17:27:00
174507665,7537209,32,COSELEY,A,2020-12-22 17:26:00,2020-12-22 17:26:00
174507664,7537209,31,TIPTON,D,2020-12-22 17:23:30,2020-12-22 17:23:00
174507663,7537209,30,TIPTON,A,2020-12-22 17:23:00,2020-12-22 17:23:00
174507662,7537209,29,DUDLPT,D,2020-12-22 17:21:30,2020-12-22 17:21:00
174507661,7537209,28,DUDLPT,A,2020-12-22 17:20:30,2020-12-22 17:21:00
174507660,7537209,27,SNDWDUD,D,2020-12-22 17:17:30,2020-12-22 17:17:00
174507659,7537209,26,SNDWDUD,A,2020-12-22 17:17:00,2020-12-22 17:17:00
174507658,7537209,25,GALTILL,D,2020-12-22 17:15:00,2020-12-22 17:15:00
174507657,7537209,24,GALTILL,A,2020-12-22 17:14:00,2020-12-22 17:14:00
174507655,7537209,22,SMTHKRS,D,2020-12-22 17:13:00,2020-12-22 17:13:00
174507654,7537209,21,SMTHKRS,A,2020-12-22 17:12:30,2020-12-22 17:13:00
174507652,7537209,19,BHAMNWS,D,2020-12-22 17:07:00,2020-12-22 17:07:00
174507651,7537209,18,BHAMNWS,A,2020-12-22 16:57:00,2020-12-22 16:57:00
174507649,7537209,16,DUDESTN,D,2020-12-22 16:51:30,2020-12-22 16:51:00
174507648,7537209,15,DUDESTN,A,2020-12-22 16:51:00,2020-12-22 16:51:00
174507647,7537209,14,ASTON,D,2020-12-22 16:49:00,2020-12-22 16:49:00
174507646,7537209,13,ASTON,A,2020-12-22 16:48:00,2020-12-22 16:48:00
174507645,7537209,12,WITTON,D,2020-12-22 16:45:30,2020-12-22 16:45:00
174507644,7537209,11,WITTON,A,2020-12-22 16:45:00,2020-12-22 16:45:00
174507643,7537209,10,PRYBR,D,2020-12-22 16:43:30,2020-12-22 16:43:00
174507642,7537209,9,PRYBR,A,2020-12-22 16:42:30,2020-12-22 16:43:00
174507640,7537209,7,HAMSTED,D,2020-12-22 16:40:30,2020-12-22 16:40:00
174507639,7537209,6,HAMSTED,A,2020-12-22 16:40:00,2020-12-22 16:40:00
174507638,7537209,5,TAMEBDG,D,2020-12-22 16:37:00,2020-12-22 16:37:00
174507637,7537209,4,TAMEBDG,A,2020-12-22 16:36:00,2020-12-22 16:36:00
174507636,7537209,3,BSCTSTA,D,2020-12-22 16:34:30,2020-12-22 16:34:00
174507635,7537209,2,BSCTSTA,A,2020-12-22 16:34:00,2020-12-22 16:34:00
174507633,7537209,0,WALSALL,D,2020-12-22 16:31:00,2020-12-22 16:31:00
174507716,7537211,34,WVRMPTN,A,2020-12-22 21:33:00,2020-12-22 21:33:00
174507715,7537211,33,COSELEY,D,2020-12-22 21:28:00,2020-12-22 21:28:00
174507714,7537211,32,COSELEY,A,2020-12-22 21:27:00,2020-12-22 21:27:00
174507713,7537211,31,TIPTON,D,2020-12-22 21:24:30,2020-12-22 21:24:00
174507712,7537211,30,TIPTON,A,2020-12-22 21:24:00,2020-12-22 21:24:00
174507711,7537211,29,DUDLPT,D,2020-12-22 21:22:30,2020-12-22 21:22:00
174507710,7537211,28,DUDLPT,A,2020-12-22 21:21:30,2020-12-22 21:22:00
174507709,7537211,27,SNDWDUD,D,2020-12-22 21:18:30,2020-12-22 21:18:00
174507708,7537211,26,SNDWDUD,A,2020-12-22 21:17:30,2020-12-22 21:18:00
174507707,7537211,25,GALTILL,D,2020-12-22 21:15:30,2020-12-22 21:15:00
174507706,7537211,24,GALTILL,A,2020-12-22 21:14:30,2020-12-22 21:15:00
174507704,7537211,22,SMTHKRS,D,2020-12-22 21:12:30,2020-12-22 21:12:00
174507703,7537211,21,SMTHKRS,A,2020-12-22 21:12:00,2020-12-22 21:12:00
174507701,7537211,19,BHAMNWS,D,2020-12-22 21:07:00,2020-12-22 21:07:00
174507700,7537211,18,BHAMNWS,A,2020-12-22 20:58:00,2020-12-22 20:58:00
174507698,7537211,16,DUDESTN,D,2020-12-22 20:52:00,2020-12-22 20:52:00
174507697,7537211,15,DUDESTN,A,2020-12-22 20:51:00,2020-12-22 20:51:00
174507696,7537211,14,ASTON,D,2020-12-22 20:49:00,2020-12-22 20:49:00
174507695,7537211,13,ASTON,A,2020-12-22 20:48:00,2020-12-22 20:48:00
174507694,7537211,12,WITTON,D,2020-12-22 20:46:30,2020-12-22 20:46:00
174507693,7537211,11,WITTON,A,2020-12-22 20:46:00,2020-12-22 20:46:00
174507692,7537211,10,PRYBR,D,2020-12-22 20:44:30,2020-12-22 20:44:00
174507691,7537211,9,PRYBR,A,2020-12-22 20:43:30,2020-12-22 20:44:00
174507689,7537211,7,HAMSTED,D,2020-12-22 20:41:30,2020-12-22 20:41:00
174507688,7537211,6,HAMSTED,A,2020-12-22 20:41:00,2020-12-22 20:41:00
174507687,7537211,5,TAMEBDG,D,2020-12-22 20:38:00,2020-12-22 20:38:00
174507686,7537211,4,TAMEBDG,A,2020-12-22 20:37:00,2020-12-22 20:37:00
174507685,7537211,3,BSCTSTA,D,2020-12-22 20:35:30,2020-12-22 20:35:00
174507684,7537211,2,BSCTSTA,A,2020-12-22 20:35:00,2020-12-22 20:35:00
174507682,7537211,0,WALSALL,D,2020-12-22 20:31:00,2020-12-22 20:31:00
174508881,7537282,22,EUSTON,A,2020-12-22 04:34:00,2020-12-22 04:34:00
174508877,7537282,18,WMBY,D,2020-12-22 04:22:00,2020-12-22 04:21:00
174508876,7537282,17,WMBY,A,2020-12-22 04:21:00,2020-12-22 04:21:00
174508875,7537282,16,HROW,D,2020-12-22 04:17:30,2020-12-22 04:17:00
174508874,7537282,15,HROW,A,2020-12-22 04:16:30,2020-12-22 04:17:00
174508873,7537282,14,WATFDJ,D,2020-12-22 04:11:00,2020-12-22 04:11:00
174508872,7537282,13,WATFDJ,A,2020-12-22 04:10:00,2020-12-22 04:10:00
174508871,7537282,12,HEMLHMP,D,2020-12-22 04:03:30,2020-12-22 04:03:00
174508870,7537282,11,HEMLHMP,A,2020-12-22 04:02:30,2020-12-22 04:03:00
174508868,7537282,9,BERKHMD,D,2020-12-22 03:59:00,2020-12-22 03:59:00
174508867,7537282,8,BERKHMD,A,2020-12-22 03:58:00,2020-12-22 03:58:00
174508866,7537282,7,TRING,D,2020-12-22 03:54:00,2020-12-22 03:54:00
174508865,7537282,6,TRING,A,2020-12-22 03:53:00,2020-12-22 03:53:00
174508863,7537282,4,LTNBZRD,D,2020-12-22 03:42:00,2020-12-22 03:42:00
174508862,7537282,3,LTNBZRD,A,2020-12-22 03:41:00,2020-12-22 03:41:00
174508861,7537282,2,BLTCHLY,D,2020-12-22 03:35:00,2020-12-22 03:35:00
174508860,7537282,1,BLTCHLY,A,2020-12-22 03:33:30,2020-12-22 03:34:00
174508859,7537282,0,MKNSCEN,D,2020-12-22 03:30:00,2020-12-22 03:30:00
174508925,7537287,28,NMPTN,A,2020-12-22 01:28:00,2020-12-22 01:28:00
174508923,7537287,26,WLVR,D,2020-12-22 01:13:00,2020-12-22 01:13:00
174508922,7537287,25,WLVR,A,2020-12-22 01:12:30,2020-12-22 01:13:00
174508921,7537287,24,MKNSCEN,D,2020-12-22 01:09:30,2020-12-22 01:09:00
174508920,7537287,23,MKNSCEN,A,2020-12-22 01:08:30,2020-12-22 01:09:00
174508919,7537287,22,BLTCHLY,D,2020-12-22 01:01:00,2020-12-22 01:01:00
174508918,7537287,21,BLTCHLY,A,2020-12-22 00:59:30,2020-12-22 01:00:00
174508917,7537287,20,LTNBZRD,D,2020-12-22 00:54:00,2020-12-22 00:54:00
174508916,7537287,19,LTNBZRD,A,2020-12-22 00:53:30,2020-12-22 00:54:00
174508914,7537287,17,CHDNGTN,D,2020-12-22 00:47:30,2020-12-22 00:47:00
174508913,7537287,16,CHDNGTN,A,2020-12-22 00:47:00,2020-12-22 00:47:00
174508912,7537287,15,TRING,D,2020-12-22 00:42:30,2020-12-22 00:42:00
174508911,7537287,14,TRING,A,2020-12-22 00:41:30,2020-12-22 00:42:00
174508910,7537287,13,BERKHMD,D,2020-12-22 00:37:30,2020-12-22 00:37:00
174508909,7537287,12,BERKHMD,A,2020-12-22 00:36:30,2020-12-22 00:37:00
174508907,7537287,10,HEMLHMP,D,2020-12-22 00:32:30,2020-12-22 00:32:00
174508906,7537287,9,HEMLHMP,A,2020-12-22 00:32:00,2020-12-22 00:32:00
174508905,7537287,8,WATFDJ,D,2020-12-22 00:25:30,2020-12-22 00:25:00
174508904,7537287,7,WATFDJ,A,2020-12-22 00:24:30,2020-12-22 00:25:00
174508903,7537287,6,HROW,D,2020-12-22 00:17:30,2020-12-22 00:17:00
174508902,7537287,5,HROW,A,2020-12-22 00:16:30,2020-12-22 00:17:00
174508897,7537287,0,EUSTON,D,2020-12-22 00:05:00,2020-12-22 00:05:00
174511339,7537446,8,BHAMINT,A,2020-12-22 18:56:00,2020-12-22 18:58:00
174511338,7537446,7,MRSTNGR,D,2020-12-22 18:52:00,2020-12-22 18:52:00
174511337,7537446,6,MRSTNGR,A,2020-12-22 18:51:00,2020-12-22 18:51:00
174511336,7537446,5,LEAHALL,D,2020-12-22 18:48:30,2020-12-22 18:48:00
174511335,7537446,4,LEAHALL,A,2020-12-22 18:48:00,2020-12-22 18:48:00
174511334,7537446,3,STECHFD,D,2020-12-22 18:46:00,2020-12-22 18:46:00
174511333,7537446,2,STECHFD,A,2020-12-22 18:45:00,2020-12-22 18:45:00
174511331,7537446,0,BHAMNWS,D,2020-12-22 18:39:00,2020-12-22 18:39:00
174513359,7537500,26,NMPTN,A,2020-12-22 23:36:00,2020-12-22 23:36:00
174513355,7537500,22,RUGBY,D,2020-12-22 23:14:30,2020-12-22 23:14:00
174513354,7537500,21,RUGBY,A,2020-12-22 23:11:00,2020-12-22 23:11:00
174513352,7537500,19,NNTN,D,2020-12-22 22:58:30,2020-12-22 22:58:00
174513351,7537500,18,NNTN,A,2020-12-22 22:57:30,2020-12-22 22:58:00
174513350,7537500,17,ATHRSTN,D,2020-12-22 22:48:00,2020-12-22 22:48:00
174513349,7537500,16,ATHRSTN,A,2020-12-22 22:47:00,2020-12-22 22:47:00
174513347,7537500,14,TMWTHLL,D,2020-12-22 22:39:30,2020-12-22 22:39:00
174513346,7537500,13,TMWTHLL,A,2020-12-22 22:38:00,2020-12-22 22:38:00
174513345,7537500,12,LCHTTVL,D,2020-12-22 22:32:30,2020-12-22 22:32:00
174513344,7537500,11,LCHTTVL,A,2020-12-22 22:31:30,2020-12-22 22:32:00
174513342,7537500,9,RUGL,D,2020-12-22 22:25:00,2020-12-22 22:25:00
174513341,7537500,8,RUGL,A,2020-12-22 22:24:00,2020-12-22 22:24:00
174513338,7537500,5,STAFFRD,D,2020-12-22 22:15:30,2020-12-22 22:15:00
174513337,7537500,4,STAFFRD,A,2020-12-22 22:14:00,2020-12-22 22:14:00
174513333,7537500,0,CREWE,D,2020-12-22 21:56:00,2020-12-22 21:56:00
174513377,7537501,17,BHAMSNH,A,2020-12-22 23:56:00,2020-12-22 23:58:00
174513376,7537501,16,BHAMMRS,D,2020-12-22 23:54:00,2020-12-22 23:54:00
174513375,7537501,15,BHAMMRS,A,2020-12-22 23:53:00,2020-12-22 23:53:00
174513374,7537501,14,SMLHTH,D,2020-12-22 23:49:30,2020-12-22 23:49:00
174513373,7537501,13,SMLHTH,A,2020-12-22 23:49:00,2020-12-22 23:49:00
174513371,7537501,11,TYSL,D,2020-12-22 23:47:00,2020-12-22 23:47:00
174513370,7537501,10,TYSL,A,2020-12-22 23:46:30,2020-12-22 23:47:00
174513369,7537501,9,ACOCKSG,D,2020-12-22 23:44:30,2020-12-22 23:44:00
174513368,7537501,8,ACOCKSG,A,2020-12-22 23:43:30,2020-12-22 23:44:00
174513367,7537501,7,OLTON,D,2020-12-22 23:41:30,2020-12-22 23:41:00
174513366,7537501,6,OLTON,A,2020-12-22 23:41:00,2020-12-22 23:41:00
174513365,7537501,5,SOLIHUL,D,2020-12-22 23:38:30,2020-12-22 23:38:00
174513364,7537501,4,SOLIHUL,A,2020-12-22 23:37:30,2020-12-22 23:38:00
174513363,7537501,3,WDNYMNR,D,2020-12-22 23:35:00,2020-12-22 23:35:00
174513362,7537501,2,WDNYMNR,A,2020-12-22 23:34:30,2020-12-22 23:35:00
174513360,7537501,0,DORIDGE,D,2020-12-22 23:30:00,2020-12-22 23:30:00
174513429,7537502,51,RUGL,A,2020-12-22 23:15:00,2020-12-22 23:15:00
174513427,7537502,49,RUGLTWN,D,2020-12-22 23:11:30,2020-12-22 23:11:00
174513426,7537502,48,RUGLTWN,A,2020-12-22 23:10:30,2020-12-22 23:11:00
174513425,7537502,47,HDNS,D,2020-12-22 23:05:00,2020-12-22 23:05:00
174513424,7537502,46,HDNS,A,2020-12-22 23:04:30,2020-12-22 23:05:00
174513423,7537502,45,CNCK,D,2020-12-22 23:01:30,2020-12-22 23:01:00
174513422,7537502,44,CNCK,A,2020-12-22 23:00:30,2020-12-22 23:01:00
174513420,7537502,42,LNDYW,D,2020-12-22 22:57:30,2020-12-22 22:57:00
174513419,7537502,41,LNDYW,A,2020-12-22 22:57:00,2020-12-22 22:57:00
174513418,7537502,40,BLOXN,D,2020-12-22 22:54:00,2020-12-22 22:54:00
174513417,7537502,39,BLOXN,A,2020-12-22 22:53:00,2020-12-22 22:53:00
174513416,7537502,38,BLOXWCH,D,2020-12-22 22:52:00,2020-12-22 22:52:00
174513415,7537502,37,BLOXWCH,A,2020-12-22 22:51:30,2020-12-22 22:52:00
174513413,7537502,35,WALSALL,D,2020-12-22 22:46:00,2020-12-22 22:46:00
174513412,7537502,34,WALSALL,A,2020-12-22 22:45:00,2020-12-22 22:45:00
174513410,7537502,32,BSCTSTA,D,2020-12-22 22:41:00,2020-12-22 22:41:00
174513409,7537502,31,BSCTSTA,A,2020-12-22 22:40:30,2020-12-22 22:41:00
174513408,7537502,30,TAMEBDG,D,2020-12-22 22:39:00,2020-12-22 22:39:00
174513407,7537502,29,TAMEBDG,A,2020-12-22 22:38:00,2020-12-22 22:38:00
174513406,7537502,28,HAMSTED,D,2020-12-22 22:35:00,2020-12-22 22:35:00
174513405,7537502,27,HAMSTED,A,2020-12-22 22:34:30,2020-12-22 22:35:00
174513403,7537502,25,PRYBR,D,2020-12-22 22:32:00,2020-12-22 22:32:00
174513402,7537502,24,PRYBR,A,2020-12-22 22:31:00,2020-12-22 22:31:00
174513401,7537502,23,WITTON,D,2020-12-22 22:29:30,2020-12-22 22:29:00
174513400,7537502,22,WITTON,A,2020-12-22 22:29:00,2020-12-22 22:29:00
174513399,7537502,21,ASTON,D,2020-12-22 22:27:30,2020-12-22 22:27:00
174513398,7537502,20,ASTON,A,2020-12-22 22:26:30,2020-12-22 22:27:00
174513397,7537502,19,DUDESTN,D,2020-12-22 22:24:30,2020-12-22 22:24:00
174513396,7537502,18,DUDESTN,A,2020-12-22 22:24:00,2020-12-22 22:24:00
174513394,7537502,16,BHAMNWS,D,2020-12-22 22:20:00,2020-12-22 22:20:00
174513393,7537502,15,BHAMNWS,A,2020-12-22 22:14:00,2020-12-22 22:14:00
174513391,7537502,13,SMTHKRS,D,2020-12-22 22:08:00,2020-12-22 22:08:00
174513390,7537502,12,SMTHKRS,A,2020-12-22 22:07:30,2020-12-22 22:08:00
174513388,7537502,10,GALTILL,D,2020-12-22 22:06:00,2020-12-22 22:06:00
174513387,7537502,9,GALTILL,A,2020-12-22 22:05:30,2020-12-22 22:06:00
174513386,7537502,8,SNDWDUD,D,2020-12-22 22:03:30,2020-12-22 22:03:00
174513385,7537502,7,SNDWDUD,A,2020-12-22 22:02:30,2020-12-22 22:03:00
174513384,7537502,6,DUDLPT,D,2020-12-22 21:59:30,2020-12-22 21:59:00
174513383,7537502,5,DUDLPT,A,2020-12-22 21:59:00,2020-12-22 21:59:00
174513382,7537502,4,TIPTON,D,2020-12-22 21:57:30,2020-12-22 21:57:00
174513381,7537502,3,TIPTON,A,2020-12-22 21:56:30,2020-12-22 21:57:00
174513380,7537502,2,COSELEY,D,2020-12-22 21:54:00,2020-12-22 21:54:00
174513379,7537502,1,COSELEY,A,2020-12-22 21:53:30,2020-12-22 21:54:00
174513378,7537502,0,WVRMPTN,D,2020-12-22 21:49:00,2020-12-22 21:49:00
174513460,7537503,30,HDNS,A,2020-12-23 00:08:00,2020-12-23 00:08:00
174513459,7537503,29,CNCK,D,2020-12-23 00:04:00,2020-12-23 00:04:00
174513458,7537503,28,CNCK,A,2020-12-23 00:03:00,2020-12-23 00:03:00
174513456,7537503,26,LNDYW,D,2020-12-22 23:59:00,2020-12-22 23:59:00
174513455,7537503,25,LNDYW,A,2020-12-22 23:58:30,2020-12-22 23:59:00
174513454,7537503,24,BLOXN,D,2020-12-22 23:55:30,2020-12-22 23:55:00
174513453,7537503,23,BLOXN,A,2020-12-22 23:54:30,2020-12-22 23:55:00
174513452,7537503,22,BLOXWCH,D,2020-12-22 23:53:00,2020-12-22 23:53:00
174513451,7537503,21,BLOXWCH,A,2020-12-22 23:52:30,2020-12-22 23:53:00
174513449,7537503,19,WALSALL,D,2020-12-22 23:48:00,2020-12-22 23:48:00
174513448,7537503,18,WALSALL,A,2020-12-22 23:47:00,2020-12-22 23:47:00
174513446,7537503,16,BSCTSTA,D,2020-12-22 23:41:30,2020-12-22 23:41:00
174513445,7537503,15,BSCTSTA,A,2020-12-22 23:40:30,2020-12-22 23:41:00
174513444,7537503,14,TAMEBDG,D,2020-12-22 23:39:00,2020-12-22 23:39:00
174513443,7537503,13,TAMEBDG,A,2020-12-22 23:38:00,2020-12-22 23:38:00
174513442,7537503,12,HAMSTED,D,2020-12-22 23:35:00,2020-12-22 23:35:00
174513441,7537503,11,HAMSTED,A,2020-12-22 23:34:30,2020-12-22 23:35:00
174513439,7537503,9,PRYBR,D,2020-12-22 23:32:00,2020-12-22 23:32:00
174513438,7537503,8,PRYBR,A,2020-12-22 23:31:00,2020-12-22 23:31:00
174513437,7537503,7,WITTON,D,2020-12-22 23:29:30,2020-12-22 23:29:00
174513436,7537503,6,WITTON,A,2020-12-22 23:28:30,2020-12-22 23:29:00
174513435,7537503,5,ASTON,D,2020-12-22 23:27:00,2020-12-22 23:27:00
174513434,7537503,4,ASTON,A,2020-12-22 23:26:00,2020-12-22 23:26:00
174513433,7537503,3,DUDESTN,D,2020-12-22 23:23:30,2020-12-22 23:23:00
174513432,7537503,2,DUDESTN,A,2020-12-22 23:23:00,2020-12-22 23:23:00
174513430,7537503,0,BHAMNWS,D,2020-12-22 23:19:00,2020-12-22 23:19:00
174513481,7537504,20,CREWE,A,2020-12-23 00:23:00,2020-12-23 00:23:00
